id,track_id,title,album_name,album_id,filename,filepath,description,seo_keywords,prompt,tags,cover_prompt,seed,created_at
102,102,MIME TIME,MANIC CIRCUS,17,MIME TIME.wav,music/MANIC CIRCUS/MIME TIME.wav,"Minimal, quirky, and silent (in textures). Lots of stops and starts.",quirky beat|minimal trap|mime music|funny sneaking music|stop and go beat|weird minimal audio|comedy skit background|odd rhythm|silent movie remix|playful trap|curious vibe|viral comedy sound|plucky synth|light percussion|unique beat,"120 BPM, E minor, minimal quirky trap instrumental, vibe: silent comedy; instruments: pizzicato strings, woodblocks, mute trumpet, sudden silence (rests); groove: stilted and cheeky; arrangement: [Intro]->[Sneak]->[Pause]->[Drop]->[Sneak]; production notes: use silence as an instrument, very dry sounds, playful melody, sudden loud bass hits.",Quirky|Minimal|Funny,"Single-subject cinematic cutout: Cyber-Mime, pose: 'trapped in a box' gesture. Body details: black and white stripes, white face paint, tears made of oil. Environment: An invisible box (outlined by neon edges). Atmosphere: stark spotlight, nothingness. Lighting: Spotlight White + Void. Camera: Eye level. Mood: playful, trapped.",ALB17_T05_SEED13579,2025-12-22 08:22:47.223+00
105,105,GASOLINA 3000,NEO-PERREO,18,GASOLINA 3000.wav,music/NEO-PERREO/GASOLINA 3000.wav,"High energy, classic rhythm, futuristic sounds. The peak hour track.",upbeat reggaeton|party starter|futuristic dance|high energy latin|club banger|reggaeton 2077|dance challenge music|hype latin beat|workout latin|zumba futuristic|electronic reggaeton|catchy beat|viral tiktok dance|bouncy rhythm|loud bass,"100 BPM, F# minor, neo-perreo instrumental, vibe: combustible energy; instruments: classic dembow rhythm (electronic drums), motorcycle rev samples, aggressive synth stabs, deep sub; groove: bouncing and infectious; arrangement: [Intro]->[Verse]->[Chorus]->[Break]->[Chorus]; production notes: extremely punchy kick, sharp snare, bright and loud mix. A futuristic club anthem.",Reggaeton|Party|Energy,"Single-subject cinematic cutout: Future Club Dancer (Male), pose: grinding/dancing, holding a neon bottle. Body details: shirtless with glowing tattoos, futuristic sunglasses. Environment: A crowded dancefloor with lasers. Atmosphere: sweat, smoke, confetti. Lighting: Strobe White + Laser Green. Camera: Dynamic angle. Mood: wild, party.",ALB12_T01_SEED43445,2025-12-22 08:22:47.223+00
109,109,COBRA CLUTCH,NEON REDLINE,19,COBRA CLUTCH.wav,music/NEON REDLINE/COBRA CLUTCH.wav,"A menacing, slow-burn dominance track. Feels like walking into a fight you know you'll win.",dark phonk beat|menacing instrumental|slowed and reverb style|gym villain arc|badass walk entry|cowbell bass|hard trap beat|fight scene music|aggressive rap beat|tiktok transition audio|workout pump|drift car audio|heavy distortion|no vocals phonk|viral reels audio,"135 BPM, C# minor, dark drift phonk instrumental, vibe: menacing aggression + controlled chaos; instruments: distorted 808 cowbells, saturated sub-bass, lo-fi Memphis vocal chops (rhythmic only), spooky synth pads; groove: heavy half-time bounce; arrangement: [Intro]->[Drop]->[Hook]->[Break]->[Drop]->[Outro]; production notes: crushed master bus, heavy tape saturation, aggressive sidechain compression, stereo widened cowbells. Prioritize addictive repetition for 15s loops.",Phonk|Gym|Dark Trap,"Single-subject cinematic cutout: Cybernetic Assassin (Hot Woman) with a chrome jaw and glowing eyes, pose: wiping oil/blood from cheek, expression: cold smirk. Body details: tactical leather bodysuit with exposed wiring. Environment: Underground illegal fighting pit with chain link fences. Atmosphere: sweat, steam, flickering lights. Lighting: Toxic Green + Crimson Red contrast. Camera: 50mm, f/1.8, bokeh background. Mood: dangerous, lethal.",ALB1_T01_SEED98234,2025-12-22 08:22:47.223+00
114,114,TOKYO DRIFT V2,NEON REDLINE,19,TOKYO DRIFT V2.wav,music/NEON REDLINE/TOKYO DRIFT V2.wav,A modern homage to classic drift culture. Cowbells and chopped samples.,memphis phonk|classic drift music|car meet audio|jdm vibe|tuning car music|street drift beat|nostalgic phonk|cowbell melody|lofi trap beat|driving at night|aesthetic car edit|slowed phonk|automotive content|viral reel beat|gritty bass,"128 BPM, B minor, Memphis phonk instrumental, vibe: gritty street nostalgia; instruments: cowbell melody lead, cassette tape hiss, jazzy piano chops, 808 kick; groove: funky but dark; arrangement: [Intro]->[Loop A]->[Loop B]->[Drop]->[Outro]; production notes: vinyl crackle, tape warble, mono-compatible bass, saturated mid-range. Authentic 90s tape deck feel.",JDM|Drift|Phonk,"Single-subject cinematic cutout: Yakuza-style Undead (Skeleton with tattoos), pose: leaning out of a car window, expression: smoking a neon cigarette. Body details: suit jacket over exposed ribs, gold teeth. Environment: Neon-lit alleyway in Tokyo with puddles. Atmosphere: cigarette smoke, drizzle, reflection. Lighting: Neon Pink + Teal contrast. Camera: close up, shallow depth of field. Mood: cool, rebellious.",ALB1_T05_SEED33901,2025-12-22 08:22:47.223+00
120,120,WANTED DEAD,NEON RODEO,20,WANTED DEAD.wav,music/NEON RODEO/WANTED DEAD.wav,Fast-paced chase music. Galloping rhythms and aggressive synths.,horse riding beat|gallop rhythm trap|chase scene western|bounty hunting music|fast country trap|aggressive cowboy|train robbery music|action western|high energy trap|gaming chase audio|run and gun music|outlaw run|viral action clip|driving beat|hard hitting,"160 BPM, A minor, energetic western bass instrumental, vibe: high speed pursuit; instruments: galloping acoustic guitar strumming, fiddle (played like a synth), rolling trap hi-hats, sub-bass pulse; groove: galloping triplets; arrangement: [Intro]->[Gallop]->[Drop]->[Fiddle Solo]->[Outro]; production notes: clean acoustic recording mixed with aggressive electronic drums, forward momentum, energetic fiddle. For chasing bounties.",Chase|Energy|Western,"Single-subject cinematic cutout: Outlaw Cowgirl Cyborg, pose: riding a hovering futuristic bike (horse-shaped chassis), shooting backwards. Body details: leather chaps, glowing blue veins. Environment: A canyon at night with drone police pursuing. Atmosphere: motion blur, laser fire. Lighting: Canyon Red + Police Blue. Camera: Action tracking shot. Mood: desperate, fast.",ALB10_T02_SEED22334,2025-12-22 08:22:47.223+00
121,121,CHROME REAPER,NEON VENDETTA,21,CHROME REAPER.wav,music/NEON VENDETTA/CHROME REAPER.wav,"Slow, heavy, and menacing. The sound of a 100-ton mech walking down a wet alley.",dark trap|slow heavy bass|menacing instrumental|villain arc music|badass walk music|slow motion edit|heavy 808s|dark mood|night vibes|grimey trap|underground rap beat|speaker test|bass boosted|scary trap|evil aesthetic,"130 BPM, F minor, Dark Trap / Horrorcore instrumental, vibe: menacing looming danger; instruments: massive sliding 808s, detuned horror synth bells, racking shotgun foley, snare rolls; groove: half-time heavy stomp; arrangement: [Intro]->[Build]->[Heavy Drop]->[Minimal Break]->[Drop]; production notes: maximize low-end distortion, dark reverb tails, cinematic impact hits. Perfect for slow-motion villain walks.",Dark Trap|Heavy Bass|Villain,"Single-subject cinematic cutout: Grim Reaper stylized as a corroded robot with a laser scythe, pose: looming over the camera, expression: cold mechanical indifference. Outfit: tattered black carbon-fiber cloak. Environment: dystopian rainy rooftop overlooking a burning city. Atmosphere: Heavy rain, lightning strikes in background. Lighting: Backlit by lightning, toxic green ambient glow + deep shadows. Camera: Low angle, wide lens, intimidating perspective.",ALB1_T02_SEED22910,2025-12-22 08:22:47.223+00
123,123,FINAL LAP,NEON VENDETTA,21,FINAL LAP.wav,music/NEON VENDETTA/FINAL LAP.wav,"The sun is coming up, but the race isn't over. Melodic, triumphant, yet still hard.",melodic phonk|uplifting trap|victory music|winning moment|championship vibe|sports edit music|motivational beat|sunrise drive|emotional trap|success mindset|grind music|finish line audio|inspirational instrumental|summer vibes trap|car meet music,"135 BPM, G major, Melodic Phonk instrumental, vibe: triumphant euphoria; instruments: bright synth brass, rolling 808s, filtered vocal chops, classic trap drums; groove: bouncy and celebratory; arrangement: [Intro]->[Melodic Build]->[Euphoric Drop]->[Bridge]->[Final Chorus]; production notes: sidechained pads, bright top end, open hi-hats, massive stereo width on the brass. Perfect for 'success/winning' montages.",Melodic Phonk|Uplifting|Drive,"Single-subject cinematic cutout: Futuristic racing android holding a trophy, pose: raising a fist in victory, expression: triumphant. Outfit: Gold and white polished plating. Environment: Futuristic race track podium at dawn. Atmosphere: Confetti holograms, lens flare from the rising sun. Lighting: Golden hour warm light + cool blue shadows. Camera: Low angle hero shot, cinematic glory.",ALB1_T06_SEED99102,2025-12-22 08:22:47.223+00
125,125,POISON DATA,NEON VENDETTA,21,POISON DATA.wav,music/NEON VENDETTA/POISON DATA.wav,"Toxic, infectious, and impossible to ignore. A viral loop that burrows into the brain.",viral tiktok sound|catchy trap hook|weird bass music|experimental trap|glitch hop vibe|fashion edit music|runway music|edgy aesthetic|distorted beat|hype music|club banger|party trap|youth culture music|trend sound|short video background,"145 BPM, E minor, Acid Phonk instrumental, vibe: toxic hypnotic groove; instruments: squelchy acid 303 bass, distorted phonk vocals (texture only), relentless cowbell pattern; groove: hypnotic repetitive bounce; arrangement: [Intro]->[Acid Drop]->[Loop]->[Variation]->[End]; production notes: resonance sweeps on the 303, saturator drive, dry vocals, pumping compression. Designed for 15s fashion/transition edits.",Acid Phonk|Hypnotic|Viral,"Single-subject cinematic cutout: Cyber-goth hacker girl with toxic green hair, pose: typing on a holographic gauntlet while looking over sunglasses, expression: smirking confidence. Outfit: PVC black jacket, neon green mesh. Environment: Server room with overflowing green cooling liquid on the floor. Atmosphere: Digital code raining down, steam. Lighting: Dominant toxic green glow + deep purple shadows. Camera: Eye-level, sharp, vibrant colors.",ALB1_T05_SEED55918,2025-12-22 08:22:47.223+00
136,136,RAPTOR PACK,PRIMAL INSTINCT,23,RAPTOR PACK.wav,music/PRIMAL INSTINCT/RAPTOR PACK.wav,"Fast, clicking, and clever. Drum & Bass with raptor vocalizations.",raptor sound dnb|fast jungle music|chase music dino|clever girl music|clicking sound beat|scary fast beat|pack hunting music|intelligent dnb|velociraptor theme|running from dino|survival horror audio|viral chase sound|skittering beat|intense drum and bass|nervous vibe,"174 BPM, A minor, neurofunk drum and bass instrumental, vibe: pack hunting; instruments: raptor screeches/clicks, reese bass, fast breakbeats, twig snapping foley; groove: rolling and skittering; arrangement: [Intro]->[Click]->[Drop]->[Chase]->[Outro]; production notes: sharp, biting percussion, rapid panning to simulate being surrounded, high tension.",DnB|Fast|Scary,"Single-subject cinematic cutout: Alpha Raptor, pose: crouching in tall grass, looking at camera. Body details: feathers made of knives, glowing eyes. Environment: Tall primitive grass. Atmosphere: mist, hidden danger. Lighting: Moon Blue + Eye Yellow. Camera: Eye level (hidden). Mood: intelligent, deadly.",ALB27_T02_SEED54556,2025-12-22 08:22:47.223+00
139,139,ERROR CODE 404,SERVER DECAY,24,ERROR CODE 404.wav,music/SERVER DECAY/ERROR CODE 404.wav,Broken beats and stuttering synths. The sound of the system crashing.,glitch hop beat|stutter edit music|broken beat|experimental bass|neuro hop|funky glitch|robot dance music|tech demo audio|laggy beat|gaming funny moments|quirky instrumental|electronic funk|bass glitch|viral glitch sound|creative edit audio,"110 BPM, E minor, glitch hop instrumental, vibe: funky malfunction; instruments: bit-crushed bass wobbles, chiptune leads, heavy boom-bap drums, glitch artifacts; groove: swinging and disjointed; arrangement: [Intro]->[Glitch Drop]->[Funky Break]->[Glitch Solo]->[Outro]; production notes: heavy use of beat repeat, stutter edits, sudden silence, granular synthesis, wide stereo imaging. Fun and chaotic.",Glitch|Funky|Gaming,"Single-subject cinematic cutout: Glitch-Demon (Undead/Digital entity), pose: phasing through a wall, expression: screaming pixels. Body details: half-flesh half-wireframe, distorted geometry. Environment: A corrupted VR simulation (checkerboard floor). Atmosphere: floating pixels, static noise. Lighting: Static White + Void Black (with neon outlines). Camera: Distorted lens effect. Mood: chaotic, broken.",ALB3_T01_SEED13579,2025-12-22 08:22:47.223+00
141,141,HACK THE PLANET,SERVER DECAY,24,HACK THE PLANET.wav,music/SERVER DECAY/HACK THE PLANET.wav,"Cheeky, bouncy, but still tech-heavy. A lighter side of cyberpunk.",electro house|complextro|bouncy gaming music|funky electro|video game music vibe|arcade style beat|retro modern mix|energetic glitch|stream intro music|happy hardcore influence|digital fun|keyboard solo|party game audio|viral gaming fun|upbeat tech,"128 BPM, A major, complextro instrumental, vibe: arcade fun; instruments: chiptune arps, heavy electro bass cuts, slap bass, bright saws; groove: busy and constantly changing; arrangement: [Intro]->[Melody]->[Complex Drop]->[Solo]->[Drop]; production notes: rapid-fire editing, sharp cuts between instruments, bright colorful mix, bit-crushed top end. High energy fun.",Electro|Arcade|Fun,"Single-subject cinematic cutout: Gamer Girl Android, pose: wearing large headphones, winking, holding a retro controller. Body details: anime-style aesthetic, pastel cybernetics. Environment: A messy gamer bedroom with multiple screens. Atmosphere: glow of monitors, snacks. Lighting: Pastel Pink + Electric Blue. Camera: Selfie angle. Mood: playful, cute.",ALB3_T05_SEED50505,2025-12-22 08:22:47.223+00
145,145,DRAGON BREATH,SHADOW RONIN,25,DRAGON BREATH.wav,music/SHADOW RONIN/DRAGON BREATH.wav,Fire and aggression. High energy distorted bass.,aggressive trap metal|dragon energy music|fire beat|hard trap japanese|screaming synth|rage mode music|intense fight music|chaos audio|boss battle phase 2|anime rage moment|distortion heavy|monster bass|viral rage clip|explosive sound|fast trap,"150 BPM, D minor, hard trap instrumental, vibe: mythic rage; instruments: distorted screaming leads, rapid fire 808s, metallic clangs, dragon growl FX; groove: chaotic and fast; arrangement: [Intro]->[Roar]->[Drop]->[Chaos]->[Outro]; production notes: saturation on everything, clipping master, aggressive high-end, pure violence. For going berserk.",Hard|Rage|Trap,"Single-subject cinematic cutout: Yakuza Enforcer with Dragon Tattoos, pose: shirtless, screaming, energy flaring around fists. Body details: tattoos are glowing neon moving images. Environment: A burning dojo. Atmosphere: fire, sparks, heat distortion. Lighting: Fire Orange + Magma Red. Camera: Dynamic action close-up. Mood: explosive, angry.",ALB5_T04_SEED55010,2025-12-22 08:22:47.223+00
147,147,GHOST IN THE MIST,SHADOW RONIN,25,GHOST IN THE MIST.wav,music/SHADOW RONIN/GHOST IN THE MIST.wav,Atmospheric and spooky. A ninja moving unseen.,atmospheric phonk|ninja stealth music|mysterious asian beat|flute trap|spooky japanese music|foggy vibe|suspense trap|creepy instrumental|night raid audio|dark ambient trap|stealth gamer music|hidden blade|viral mystery sound|deep flow|ethereal trap,"130 BPM, G minor, atmospheric phonk instrumental, vibe: stealth kill; instruments: breathy Shakuhachi flute, filtered Memphis vocals, heavy sub-bass, light rain texture; groove: rolling and smoky; arrangement: [Intro]->[Atmosphere]->[Deep Drop]->[Flute Solo]->[Outro]; production notes: lots of reverb, misty texture, deep sub frequencies, mysterious mood. For stealth montages.",Phonk|Atmosphere|Stealth,"Single-subject cinematic cutout: Ghostly Geisha Android, pose: fading into invisibility (semi-transparent), holding a fan. Body details: white porcelain face, glowing circuits. Environment: A foggy bridge over a cyber-river. Atmosphere: thick fog, paper lanterns glowing. Lighting: Teal + Soft White. Camera: Ethereal focus. Mood: haunting, silent.",ALB5_T03_SEED11909,2025-12-22 08:22:47.223+00
